date,year,month,day,year_month,iso_year,iso_week,week_id,doy,n_records,pct_day_records,is_valid_day,is_valid_day_by_coverage,is_valid_day_by_et,is_valid_day_by_temp,is_valid_day_by_rh,is_valid_day_by_rad,is_valid_day_analysis,et_base_out_mm_d,et_out_daily,et_out_daily_last,et_out_daily_max,et_out_last_minus_max,temp_out_mean,temp_out_min,temp_out_max,temp_range_out_c,rh_out_mean,rh_out_min,rh_out_max,rh_range_out_pct,rad_out_mean,rad_out_max,rad_acc_out_daily_max,par_out_mean,dli_out_max,vpd_out_mean,vpd_out_max,vpd_rad_product,dewpoint_out_mean,et_rad_ratio,flag_et_jump_high,flag_et_zero,flag_vpd_high_z,flag_temp_high_z
2025-09-12,2025,9,12,2025-09,2025,37,2025-W37,255,403,139.93055555555557,True,True,True,True,True,True,True,2.24,2.24,1.7,2.24,-0.5400000000000003,15.55359801488834,10.0,21.7,11.7,69.62531017369727,46,91,45,152.75977667493797,1031.63,1136.23,394.1132754342432,28.81,0.5906699751861042,1.36,90.23061349802043,9.726476426799008,0.014663545919987577,False,False,False,False
2025-09-13,2025,9,13,2025-09,2025,37,2025-W37,256,215,74.65277777777779,False,False,True,True,True,True,False,2.58,2.58,2.38,2.58,-0.2000000000000001,15.966046511627908,10.2,21.8,11.600000000000001,58.19069767441861,44,78,34,186.0460465116279,1015.23,1200.0,473.242511627907,30.52,0.7980465116279071,1.46,148.473398420768,7.565348837209302,0.013867534668836673,False,False,False,False
2025-09-14,2025,9,14,2025-09,2025,37,2025-W37,257,243,84.375,True,True,True,True,True,True,True,1.81,1.81,1.78,1.81,-0.03,13.863374485596708,7.8,19.4,11.599999999999998,68.0246913580247,53,89,36,123.3132098765432,970.32,898.95,323.1753497942387,23.56,0.5531275720164609,1.04,68.20793637656861,7.849629629629629,0.01467807059610327,False,False,False,False
2025-09-15,2025,9,15,2025-09,2025,38,2025-W38,258,233,80.90277777777779,True,True,True,True,True,True,True,2.27,2.27,2.22,2.27,-0.0499999999999998,15.31587982832618,11.2,20.2,9.0,69.17596566523605,54,91,37,173.09836909871242,1199.83,1209.96,435.5807725321888,30.45,0.567167381974249,1.02,98.17574882572897,9.52137339055794,0.01311393060384926,False,False,False,False
2025-09-16,2025,9,16,2025-09,2025,38,2025-W38,259,153,53.125,False,False,True,True,True,True,False,1.28,1.28,1.25,1.28,-0.03,14.47124183006536,8.9,21.1,12.200000000000001,67.05882352941177,47,86,39,90.71973856209152,510.69,416.4,242.30202614379084,11.12,0.6052287581699346,1.33,54.90619471143578,8.108300653594771,0.01410938810327288,False,False,False,False
2025-09-17,2025,9,17,2025-09,2025,38,2025-W38,260,221,76.73611111111111,False,False,True,True,True,True,False,1.77,1.77,1.72,1.77,-0.05,14.648868778280544,8.8,21.6,12.8,69.62443438914028,51,86,35,119.17601809954752,679.5,790.14,318.3057466063349,21.1,0.5593665158371041,1.24,66.66307401568355,8.928099547511312,0.01485198136525691,False,False,False,False
2025-09-23,2025,9,23,2025-09,2025,39,2025-W39,266,152,52.77777777777778,False,False,True,True,True,True,False,2.27,2.27,1.84,2.27,-0.4299999999999999,16.451315789473682,12.7,22.2,9.5,63.05263157894737,48,74,26,127.62302631578947,1128.13,581.96,326.7708552631579,14.9,0.7088815789473685,1.36,90.4696124047784,9.32559210526316,0.017786758906524664,False,False,False,False
2025-09-24,2025,9,24,2025-09,2025,39,2025-W39,267,282,97.91666666666666,True,True,True,True,True,True,True,2.54,2.54,2.49,2.54,-0.0499999999999998,15.670212765957446,12.1,21.2,9.1,64.33687943262412,49,78,29,158.75375886524822,1022.4,1343.06,402.1100354609929,34.02,0.6637234042553191,1.28,105.36858527237058,8.836737588652483,0.01599962116270883,False,False,False,False
2025-09-25,2025,9,25,2025-09,2025,39,2025-W39,268,274,95.13888888888889,True,True,True,True,True,True,True,2.98,2.98,2.87,2.98,-0.1099999999999998,15.819708029197082,11.1,21.2,10.1,59.72627737226277,36,80,44,210.29890510948903,1084.17,1728.66,539.8244890510949,44.37,0.7778832116788321,1.56,163.58798771911128,7.654963503649635,0.014170306775722426,True,False,False,False
2025-09-26,2025,9,26,2025-09,2025,39,2025-W39,269,282,97.91666666666666,True,True,True,True,True,True,True,2.31,2.31,2.29,2.31,-0.02,15.079787234042554,8.1,22.4,14.299999999999999,63.840425531914896,44,85,41,139.9355319148936,1029.32,1183.85,364.0501773049645,30.8,0.6831560283687943,1.49,95.59780221065337,8.005035460992907,0.01650760152471427,False,False,False,False
2025-09-27,2025,9,27,2025-09,2025,39,2025-W39,270,285,98.95833333333334,True,True,True,True,True,True,True,2.1,2.1,2.0,2.1,-0.1,15.94140350877193,12.1,21.6,9.500000000000002,66.6842105263158,46,80,34,114.93484210526316,894.14,982.69,303.97950877192983,25.99,0.6441052631578947,1.39,74.0301367202216,9.52978947368421,0.01827122186392107,False,False,False,False
2025-09-28,2025,9,28,2025-09,2025,39,2025-W39,271,285,98.95833333333334,True,True,True,True,True,True,True,2.16,2.16,2.11,2.16,-0.0500000000000002,15.43473684210526,9.9,21.7,11.799999999999999,66.43859649122807,43,88,45,127.69670175438596,604.55,1091.81,341.06350877192983,29.16,0.6449473684210526,1.48,82.35765175253923,8.917719298245615,0.016915080580190565,False,False,False,False
2025-09-29,2025,9,29,2025-09,2025,40,2025-W40,272,285,98.95833333333334,True,True,True,True,True,True,True,1.75,1.75,1.67,1.75,-0.08,15.87859649122807,12.6,21.6,9.000000000000002,66.17543859649123,48,79,31,76.04385964912281,1083.56,650.18,197.99635087719295,16.93,0.624,1.32,47.451368421052635,9.500350877192982,0.023013034952128274,False,False,False,False
2025-09-30,2025,9,30,2025-09,2025,40,2025-W40,273,285,98.95833333333334,True,True,True,True,True,True,True,1.53,1.53,1.51,1.53,-0.02,13.91719298245614,11.2,20.3,9.100000000000001,79.46666666666667,56,90,34,84.11266666666667,707.7,719.16,224.65522807017544,19.21,0.3476842105263158,1.02,29.24464610526316,10.316280701754383,0.018189888165872758,False,False,False,False
2025-10-01,2025,10,1,2025-10,2025,40,2025-W40,274,281,97.56944444444444,True,True,True,True,True,True,True,1.77,1.77,1.74,1.77,-0.03,14.967615658362988,10.5,19.6,9.100000000000001,70.95373665480427,54,90,36,98.78505338078293,766.95,832.76,263.67117437722425,22.23,0.5300355871886121,1.0,52.35959377414167,9.545231316725978,0.01791769037343382,False,False,False,False
2025-10-02,2025,10,2,2025-10,2025,40,2025-W40,275,246,85.41666666666666,True,True,True,True,True,True,True,2.17,2.17,2.15,2.17,-0.02,16.01991869918699,9.7,21.8,12.100000000000001,64.49186991869918,44,89,45,153.97060975609756,1047.92,1136.3,407.5769918699187,30.08,0.7202439024390244,1.46,110.89639283164783,8.913333333333332,0.014093598794194964,False,False,False,False
2025-10-10,2025,10,10,2025-10,2025,41,2025-W41,283,284,98.61111111111111,True,True,True,True,True,True,True,1.82,1.82,1.75,1.82,-0.07,15.316549295774646,11.3,20.8,9.5,71.85211267605634,50,87,37,91.9061971830986,785.28,783.04,245.1282394366197,20.88,0.5211267605633803,1.23,47.894778813727434,10.103978873239438,0.01980279954760978,False,False,False,False
2025-10-11,2025,10,11,2025-10,2025,41,2025-W41,284,282,97.91666666666666,True,True,True,True,True,True,True,2.13,2.13,2.0,2.13,-0.1299999999999999,15.909929078014184,10.8,21.1,10.3,65.62411347517731,53,80,27,114.79794326241137,848.93,971.19,304.2145035460993,25.74,0.6445744680851064,1.18,73.99582321563304,9.373510638297873,0.018554339385080536,False,False,False,False
2025-10-12,2025,10,12,2025-10,2025,41,2025-W41,285,276,95.83333333333334,True,True,True,True,True,True,True,1.71,1.71,1.68,1.71,-0.03,14.83804347826087,9.6,19.4,9.799999999999999,70.64492753623189,54,89,35,95.43101449275362,749.27,790.17,254.88086956521735,21.1,0.5357246376811595,1.04,51.12474566267591,9.374057971014492,0.017918702940435006,False,False,False,False
2025-10-13,2025,10,13,2025-10,2025,42,2025-W42,286,282,97.91666666666666,True,True,True,True,True,True,True,2.16,2.16,2.03,2.16,-0.1300000000000003,14.187588652482267,11.0,20.6,9.600000000000001,76.95035460992908,52,94,42,129.58787234042552,974.36,1096.31,339.92602836879433,28.76,0.4173404255319148,1.09,54.08225778632864,9.930035460992908,0.0166682264396294,False,False,False,False
2025-10-14,2025,10,14,2025-10,2025,42,2025-W42,287,283,98.26388888888889,True,True,True,True,True,True,True,1.52,1.52,1.45,1.52,-0.07,13.585159010600709,9.8,19.1,9.3,73.28621908127208,52,92,40,75.01985865724382,936.94,636.92,198.59402826855123,16.86,0.453851590106007,1.05,34.047882141118,8.650424028268551,0.020261301836686823,False,False,False,False
2025-10-15,2025,10,15,2025-10,2025,42,2025-W42,288,282,97.91666666666666,True,True,True,True,True,True,True,2.31,2.31,2.27,2.31,-0.04,14.4209219858156,7.3,22.3,15.0,74.90425531914893,46,95,49,154.71854609929076,1165.75,1308.92,388.4914184397163,32.87,0.4832624113475177,1.44,74.76965766812533,9.7040780141844,0.014930336784043688,False,False,False,False
2025-10-16,2025,10,16,2025-10,2025,42,2025-W42,289,284,98.61111111111111,True,True,True,True,True,True,True,2.11,2.11,2.04,2.11,-0.0699999999999998,14.821830985915492,10.4,20.8,10.4,76.6443661971831,53,93,40,130.30570422535212,922.8,1110.2,343.4939084507042,29.27,0.4355281690140845,1.08,56.75180477335846,10.556549295774648,0.016192690968853847,False,False,False,False
2025-10-17,2025,10,17,2025-10,2025,42,2025-W42,290,284,98.61111111111111,True,True,True,True,True,True,True,1.58,1.58,1.54,1.58,-0.04,14.60387323943662,10.5,20.2,9.7,77.56338028169014,52,91,39,83.26809859154929,1099.12,709.44,217.5126056338028,18.53,0.3990140845070422,1.11,33.22514412814917,10.578345070422536,0.0189748538362848,False,False,False,False
2025-10-18,2025,10,18,2025-10,2025,42,2025-W42,291,284,98.61111111111111,True,True,True,True,True,True,True,1.83,1.83,1.78,1.83,-0.05,14.415492957746478,9.9,20.3,10.4,75.08098591549296,55,93,38,110.4644014084507,859.03,941.16,294.0012676056338,25.05,0.455669014084507,1.05,50.33520488122396,9.829014084507042,0.016566422998423112,False,False,False,False
2025-10-19,2025,10,19,2025-10,2025,42,2025-W42,292,283,98.26388888888889,True,True,True,True,True,True,True,1.92,1.92,1.88,1.92,-0.04,14.335335689045936,8.5,19.7,11.2,69.92579505300354,51,93,42,117.85459363957597,739.16,1000.59,314.7759010600707,26.72,0.5501766784452297,1.1,64.8408488681342,8.614664310954064,0.016291261466411418,False,False,False,False
2025-10-20,2025,10,20,2025-10,2025,43,2025-W43,293,283,98.26388888888889,True,True,True,True,True,True,True,1.66,1.66,1.62,1.66,-0.0399999999999998,14.881272084805651,10.8,20.8,10.0,71.24734982332156,51,87,36,89.20303886925795,945.34,757.33,236.3964664310954,20.07,0.5255477031802119,1.15,46.88045219443369,9.546254416961132,0.018609231490790454,False,False,False,False
2025-10-21,2025,10,21,2025-10,2025,43,2025-W43,294,283,98.26388888888889,True,True,True,True,True,True,True,1.63,1.63,1.57,1.63,-0.0599999999999998,14.619787985865724,8.9,20.2,11.299999999999999,76.53710247349824,54,92,38,88.45522968197879,558.9,750.98,236.25381625441696,20.06,0.4388339222614841,1.07,38.817155385883204,10.311448763250883,0.01842740113682712,False,False,False,False
2025-10-22,2025,10,22,2025-10,2025,43,2025-W43,295,285,98.95833333333334,True,True,True,True,True,True,True,1.79,1.79,1.68,1.79,-0.1100000000000001,14.546315789473685,10.8,22.5,11.7,80.0701754385965,50,92,42,94.51449122807018,905.3,808.1,249.3518596491228,21.32,0.3694035087719298,1.36,34.913984689442906,10.957263157894737,0.01893889473182057,False,False,False,False
2025-10-23,2025,10,23,2025-10,2025,43,2025-W43,296,283,98.26388888888889,True,True,True,True,True,True,True,1.78,1.78,1.75,1.78,-0.03,13.7226148409894,8.4,22.4,13.999999999999998,82.93639575971731,52,95,43,110.47056537102476,842.05,937.9,294.08565371024736,24.97,0.3253003533568904,1.27,35.93611395072981,10.614346289752651,0.016112889383898047,False,False,False,False
2025-10-24,2025,10,24,2025-10,2025,43,2025-W43,297,285,98.95833333333334,True,True,True,True,True,True,True,2.52,2.52,2.49,2.52,-0.0299999999999998,15.759649122807016,10.9,22.9,11.999999999999998,74.83859649122807,47,95,48,171.3718947368421,1068.77,1465.23,428.8977894736842,36.67,0.5294035087719298,1.46,90.72488237857802,10.908315789473685,0.014704861633640104,False,False,False,False
2025-10-25,2025,10,25,2025-10,2025,43,2025-W43,298,280,97.2222222222222,True,True,True,True,True,True,True,1.4,1.4,1.33,1.4,-0.0699999999999998,14.834285714285716,11.3,19.9,8.599999999999998,78.15714285714286,58,92,34,65.73314285714285,665.27,552.16,175.56571428571428,14.75,0.3959285714285714,0.98,26.02562934693877,10.92382142857143,0.021298236158319786,False,False,False,False
2025-10-26,2025,10,26,2025-10,2025,43,2025-W43,299,267,92.70833333333334,True,True,True,True,True,True,True,1.74,1.74,1.72,1.74,-0.02,16.319101123595505,12.2,21.8,9.600000000000001,73.90636704119851,51,93,42,97.53730337078652,1067.28,781.27,257.2021722846442,20.6,0.5348314606741573,1.22,52.16601843201616,11.364307116104868,0.017839328542695276,False,False,False,False
2025-10-30,2025,10,30,2025-10,2025,44,2025-W44,303,151,52.43055555555556,False,False,True,True,True,True,False,2.18,2.18,1.59,2.18,-0.5900000000000001,16.848344370860925,12.9,23.0,10.1,65.90728476821192,44,80,36,116.11099337748344,837.96,525.98,308.5426490066225,13.98,0.6956291390728477,1.57,80.77019036007194,10.2323178807947,0.018775138654724074,False,False,False,False
2025-10-31,2025,10,31,2025-10,2025,44,2025-W44,304,287,99.6527777777778,True,True,True,True,True,True,True,1.47,1.47,1.38,1.47,-0.09,14.498606271777003,10.1,18.6,8.500000000000002,73.36236933797909,55,88,33,68.93341463414635,410.16,593.52,184.11317073170733,15.85,0.4685365853658536,0.95,32.29782671029149,9.634006968641115,0.021324926493222516,False,False,False,False
2025-11-10,2025,11,10,2025-11,2025,46,2025-W46,314,284,98.61111111111111,True,True,True,True,True,True,True,1.65,1.65,1.59,1.65,-0.0599999999999998,14.262676056338028,12.1,20.7,8.6,82.27112676056338,57,94,37,92.14595070422536,937.32,785.08,237.77767605633804,20.26,0.3108450704225352,0.98,28.643114535806387,11.14200704225352,0.01790637556387314,False,False,False,False
2025-11-11,2025,11,11,2025-11,2025,46,2025-W46,315,286,99.30555555555556,True,True,True,True,True,True,True,2.0,2.0,1.92,2.0,-0.08,14.791258741258742,8.3,22.1,13.8,74.15384615384616,51,90,39,117.86671328671328,906.74,1011.3,311.8602797202797,26.76,0.4903846153846153,1.3,57.80002286175362,9.991818181818182,0.01696831908034084,False,False,False,False
2025-11-12,2025,11,12,2025-11,2025,46,2025-W46,316,281,97.56944444444444,True,True,True,True,True,True,True,1.91,1.91,1.86,1.91,-0.0499999999999998,15.2644128113879,10.8,21.1,10.3,69.83629893238434,52,87,35,102.99124555160142,674.54,868.22,275.0777224199288,23.19,0.5554804270462633,1.2,57.20962106103013,9.642277580071177,0.01854526556864523,False,False,False,False
2025-11-13,2025,11,13,2025-11,2025,46,2025-W46,317,269,93.4027777777778,True,True,True,True,True,True,True,1.58,1.58,1.54,1.58,-0.04,15.188847583643124,12.6,21.9,9.299999999999999,78.70260223048327,55,89,34,86.29364312267658,1029.51,696.39,227.69342007434943,18.37,0.3857620817843866,1.18,33.288815415762635,11.410594795539032,0.018309575802169388,False,False,False,False
2025-11-14,2025,11,14,2025-11,2025,46,2025-W46,318,282,97.91666666666666,True,True,True,True,True,True,True,1.44,1.44,1.4,1.44,-0.04,15.01099290780142,11.7,20.4,8.7,79.2127659574468,53,91,38,70.75460992907801,681.62,598.58,188.97744680851065,15.99,0.3870567375886525,1.11,27.386048488506617,11.232659574468084,0.020352030792670704,False,False,False,False
2025-11-15,2025,11,15,2025-11,2025,46,2025-W46,319,281,97.56944444444444,True,True,True,True,True,True,True,1.23,1.23,1.18,1.23,-0.05,14.295373665480428,12.3,18.3,6.0,83.91103202846975,65,93,28,56.65861209964413,373.16,477.63,151.32864768683274,12.76,0.2755516014234875,0.74,15.612371298489126,11.53950177935943,0.021708968053026585,False,False,False,False
2025-11-16,2025,11,16,2025-11,2025,46,2025-W46,320,282,97.91666666666666,True,True,True,True,True,True,True,2.2,2.2,2.16,2.2,-0.04,15.05354609929078,11.5,21.4,9.899999999999999,78.66666666666667,55,93,38,142.5886524822695,928.97,1206.3,368.74070921985816,31.2,0.4065602836879433,1.08,57.97088300387305,11.17191489361702,0.015428997761750808,False,False,False,False
2025-11-17,2025,11,17,2025-11,2025,47,2025-W47,321,284,98.61111111111111,True,True,True,True,True,True,True,2.09,2.09,2.08,2.09,-0.0099999999999997,15.825704225352112,12.0,22.9,10.899999999999999,76.08802816901408,52,91,39,124.56246478873238,763.25,1061.27,332.55654929577463,28.33,0.4801760563380282,1.27,59.81191310999801,11.396338028169014,0.016778730282391265,False,False,False,False
2025-11-18,2025,11,18,2025-11,2025,47,2025-W47,322,252,87.5,True,True,True,True,True,True,True,2.01,2.01,1.91,2.01,-0.0999999999999998,15.14563492063492,10.5,22.2,11.7,77.42857142857143,47,94,47,127.66896825396825,934.51,965.18,322.7619444444444,24.4,0.4721428571428571,1.42,60.277991439909286,10.767460317460316,0.01574384149483815,False,False,False,False
2025-11-19,2025,11,19,2025-11,2025,47,2025-W47,323,276,95.83333333333334,True,True,True,True,True,True,True,1.67,1.67,1.63,1.67,-0.04,15.011231884057972,10.2,22.0,11.8,72.89855072463769,48,95,47,89.61166666666666,805.73,741.98,238.7917391304348,19.77,0.5192753623188405,1.37,46.5331306763285,9.871920289855073,0.018635966299031005,False,False,False,False
2025-11-20,2025,11,20,2025-11,2025,47,2025-W47,324,268,93.05555555555556,True,True,True,True,True,True,True,1.59,1.59,1.47,1.59,-0.1200000000000001,13.460074626865673,9.5,20.7,11.2,79.55223880597015,54,95,41,84.91914179104477,817.41,682.75,226.12548507462685,18.18,0.3654104477611941,1.07,31.030341625361995,9.742014925373136,0.01872369369808769,False,False,False,False
2025-11-21,2025,11,21,2025-11,2025,47,2025-W47,325,279,96.875,True,True,True,True,True,True,True,1.63,1.63,1.59,1.63,-0.0399999999999998,13.008960573476704,8.1,22.9,14.799999999999999,85.93548387096774,50,95,45,98.67283154121864,809.61,825.89,260.8245519713262,21.83,0.265663082437276,1.37,26.213728580054216,10.455806451612904,0.016519238117932183,False,False,False,False
2025-11-22,2025,11,22,2025-11,2025,47,2025-W47,326,283,98.26388888888889,True,True,True,True,True,True,True,2.33,2.33,2.29,2.33,-0.04,15.803886925795052,9.5,23.2,13.7,75.09893992932862,44,96,52,146.70424028268553,1003.71,1245.52,380.7333215547703,32.32,0.5274911660777385,1.57,77.38519077526253,10.9926148409894,0.015882294850580358,False,False,False,False
2025-11-23,2025,11,23,2025-11,2025,47,2025-W47,327,283,98.26388888888889,True,True,True,True,True,True,True,2.25,2.25,2.14,2.25,-0.1099999999999998,15.894699646643108,10.9,22.0,11.1,74.71378091872792,48,91,43,133.95296819787987,892.79,1137.26,356.4140989399293,30.26,0.517243816254417,1.3,69.28634446927794,11.07226148409894,0.01679694022663405,False,False,False,False
2025-11-24,2025,11,24,2025-11,2025,48,2025-W48,328,279,96.875,True,True,True,True,True,True,True,1.61,1.61,1.52,1.61,-0.09,15.413620071684589,12.5,21.1,8.600000000000001,73.59139784946237,52,88,36,74.908458781362,554.03,626.98,200.0717921146953,16.75,0.4887813620071685,1.15,36.61385850901196,10.567096774193548,0.02149289981655029,False,False,False,False
2025-11-25,2025,11,25,2025-11,2025,48,2025-W48,329,278,96.5277777777778,True,True,True,True,True,True,True,2.1,2.1,2.08,2.1,-0.02,15.99568345323741,12.3,20.8,8.5,71.44244604316546,57,91,34,124.84158273381294,896.01,1041.18,329.68345323741005,27.5,0.5559352517985612,1.01,69.40383673205321,10.623273381294965,0.016821318298067538,False,False,False,False
2025-11-26,2025,11,26,2025-11,2025,48,2025-W48,330,283,98.26388888888889,True,True,True,True,True,True,True,2.03,2.03,1.96,2.03,-0.0699999999999998,15.871024734982331,11.4,20.4,8.999999999999998,67.32155477031802,54,82,28,101.89095406360424,1020.84,865.05,263.3418374558304,22.36,0.6136042402826856,1.08,62.520721459875894,9.712720848056536,0.01992326029975925,False,False,False,False
2025-11-27,2025,11,27,2025-11,2025,48,2025-W48,331,285,98.95833333333334,True,True,True,True,True,True,True,2.32,2.32,2.19,2.32,-0.1299999999999999,16.223859649122808,11.3,22.8,11.5,66.08070175438597,47,84,37,127.6982807017544,838.22,1091.82,339.0607719298245,28.99,0.6686666666666666,1.47,85.38758369590644,9.684877192982457,0.018167824870081638,False,False,False,False
2025-11-28,2025,11,28,2025-11,2025,48,2025-W48,332,283,98.26388888888889,True,True,True,True,True,True,True,1.94,1.94,1.88,1.94,-0.06,14.96643109540636,11.7,20.1,8.400000000000002,69.64310954063605,54,86,32,108.33448763250884,917.91,919.76,286.35406360424025,24.31,0.5391166077738516,1.08,58.404921477356446,9.356325088339224,0.017907501502022593,False,False,False,False
2025-11-29,2025,11,29,2025-11,2025,48,2025-W48,333,283,98.26388888888889,True,True,True,True,True,True,True,2.04,2.04,1.96,2.04,-0.08,14.689752650176676,9.3,21.7,12.399999999999999,75.90812720848056,49,93,44,117.90975265017669,779.47,1001.05,314.6343816254417,26.71,0.4513427561837456,1.31,53.21771274207445,10.25904593639576,0.017301367818592765,False,False,False,False
2025-11-30,2025,11,30,2025-11,2025,48,2025-W48,334,284,98.61111111111111,True,True,True,True,True,True,True,2.34,2.34,2.26,2.34,-0.08,15.058802816901409,10.5,23.7,13.2,74.94718309859155,43,93,50,141.4900352112676,840.17,1205.5,372.7770422535211,31.76,0.4815492957746478,1.66,68.13442681511603,10.409014084507042,0.016538267140198244,False,False,False,False
2025-12-10,2025,12,10,2025-12,2025,50,2025-W50,344,282,97.91666666666666,True,True,True,True,True,True,True,1.81,1.81,1.79,1.81,-0.02,14.452127659574469,11.7,20.2,8.5,80.18794326241135,54,93,39,110.45003546099292,1013.59,934.41,290.81698581560283,24.6,0.3532978723404255,1.09,39.021762528293344,10.929964539007091,0.01638750039731068,False,False,False,False
2025-12-11,2025,12,11,2025-12,2025,50,2025-W50,345,284,98.61111111111111,True,True,True,True,True,True,True,2.06,2.06,1.96,2.06,-0.1,15.351408450704223,10.5,23.0,12.5,77.70774647887323,47,93,46,117.74697183098591,986.78,1003.2,302.44672535211265,25.77,0.4533802816901408,1.44,53.384155256893465,11.142570422535211,0.017495142065792786,False,False,False,False
2025-12-12,2025,12,12,2025-12,2025,50,2025-W50,346,284,98.61111111111111,True,True,True,True,True,True,True,2.13,2.13,2.04,2.13,-0.0899999999999998,15.393309859154929,10.6,22.1,11.500000000000002,66.36971830985915,47,82,35,117.5436971830986,937.96,1001.47,309.7807394366197,26.39,0.6290845070422535,1.38,73.9449187983535,8.989894366197184,0.018120920568646778,False,False,False,False
2025-12-13,2025,12,13,2025-12,2025,50,2025-W50,347,284,98.61111111111111,True,True,True,True,True,True,True,2.06,2.06,1.99,2.06,-0.07,14.373239436619718,8.1,22.4,14.299999999999999,69.73591549295774,46,91,45,124.78045774647887,923.63,1063.13,326.9536267605634,27.86,0.5775352112676057,1.45,72.06510802668122,8.554647887323943,0.016508995376386414,False,False,False,False
2025-12-14,2025,12,14,2025-12,2025,50,2025-W50,348,285,98.95833333333334,True,True,True,True,True,True,True,2.17,2.17,2.11,2.17,-0.06,14.282456140350876,7.4,23.2,15.799999999999999,74.43859649122807,47,94,47,137.9297894736842,806.78,1179.3,366.1700701754386,31.31,0.5045263157894737,1.51,69.58920852077561,9.421754385964912,0.015732642007794968,False,False,False,False
2025-12-15,2025,12,15,2025-12,2025,51,2025-W51,349,282,97.91666666666666,True,True,True,True,True,True,True,2.19,2.19,2.16,2.19,-0.0299999999999998,14.664539007092197,7.6,22.5,14.9,75.42198581560284,49,94,45,140.50620567375887,653.81,1188.68,375.27620567375885,31.75,0.4734042553191489,1.39,66.516235664705,10.095673758865248,0.015586500179820936,False,False,False,False
2025-12-16,2025,12,16,2025-12,2025,51,2025-W51,350,279,96.875,True,True,True,True,True,True,True,2.21,2.21,2.11,2.21,-0.1,15.621863799283156,11.5,23.2,11.7,74.77060931899642,51,90,39,128.1384946236559,733.63,1072.52,342.24333333333334,28.65,0.4885304659498208,1.39,62.59955848460323,10.97458781362007,0.017246963970435215,False,False,False,False
2025-12-17,2025,12,17,2025-12,2025,51,2025-W51,351,281,97.56944444444444,True,True,True,True,True,True,True,2.07,2.07,2.0,2.07,-0.0699999999999998,14.823843416370106,9.0,22.5,13.5,80.54804270462634,49,94,45,129.1570106761566,780.17,1088.79,344.3478647686833,29.03,0.3835943060498221,1.37,49.54389388178976,11.261138790035588,0.016027004567256822,False,False,False,False
2025-12-18,2025,12,18,2025-12,2025,51,2025-W51,352,283,98.26388888888889,True,True,True,True,True,True,True,1.8,1.8,1.73,1.8,-0.07,14.882332155477032,10.1,22.4,12.299999999999999,81.97879858657244,54,94,40,102.1905300353357,663.74,867.6,272.9390812720848,23.17,0.3468551236749116,1.16,35.445308933811134,11.635936395759716,0.0176141566090086,False,False,False,False
2025-12-19,2025,12,19,2025-12,2025,51,2025-W51,353,280,97.2222222222222,True,True,True,True,True,True,True,2.28,2.28,2.24,2.28,-0.0399999999999995,15.621071428571428,11.0,23.4,12.399999999999999,77.31428571428572,42,94,52,140.72185714285715,807.91,1182.06,374.74539285714286,31.48,0.4649285714285714,1.67,65.42561201020408,11.37667857142857,0.01620217389318138,False,False,False,False
2025-12-20,2025,12,20,2025-12,2025,51,2025-W51,354,280,97.2222222222222,True,True,True,True,True,True,True,1.59,1.59,1.55,1.59,-0.04,15.477857142857143,11.0,21.0,10.0,73.00357142857143,53,90,37,77.4992857142857,490.89,650.99,206.99175,17.39,0.5135,1.17,39.79588321428571,10.475,0.02051631812274768,False,False,False,False
2025-12-21,2025,12,21,2025-12,2025,51,2025-W51,355,221,76.73611111111111,False,False,True,True,True,True,False,1.1,1.1,0.92,1.1,-0.18,14.023076923076925,11.0,20.5,9.5,80.04524886877829,55,91,36,21.78733031674208,260.51,144.45,58.19176470588235,3.86,0.3380542986425339,1.05,7.365300669519459,10.54660633484163,0.05048805815160957,False,False,False,False
2025-12-22,2025,12,22,2025-12,2025,52,2025-W52,356,285,98.95833333333334,True,True,True,True,True,True,True,1.79,1.79,1.72,1.79,-0.07,15.437894736842106,11.3,20.7,9.399999999999999,77.12982456140351,52,91,39,92.26326315789473,627.66,788.85,246.42480701754388,21.07,0.4411228070175438,1.15,40.69942962880886,11.248,0.019401004676549146,False,False,False,False
2025-12-23,2025,12,23,2025-12,2025,52,2025-W52,357,282,97.91666666666666,True,True,True,True,True,True,True,2.12,2.12,2.09,2.12,-0.0300000000000002,15.738652482269504,11.4,22.4,10.999999999999998,76.52127659574468,47,93,46,125.02702127659576,798.36,1057.73,332.0673758865248,28.09,0.4671985815602837,1.38,58.41244699713295,11.387553191489362,0.016956334545553557,False,False,False,False
2025-12-24,2025,12,24,2025-12,2025,52,2025-W52,358,282,97.91666666666666,True,True,True,True,True,True,True,2.4,2.4,2.33,2.4,-0.0699999999999998,16.335106382978722,13.1,22.0,8.9,73.29078014184397,55,87,32,142.51294326241134,783.49,1205.66,379.9056737588653,32.14,0.5330141843971631,1.15,75.96142021905335,11.398758865248226,0.016840575635160674,False,False,False,False
2025-12-25,2025,12,25,2025-12,2025,52,2025-W52,359,282,97.91666666666666,True,True,True,True,True,True,True,2.28,2.28,2.21,2.28,-0.0699999999999998,15.38936170212766,10.2,22.6,12.400000000000002,73.51773049645391,49,89,40,135.85712765957447,910.81,1149.35,357.336524822695,30.23,0.505531914893617,1.4,68.68011389769127,10.481808510638295,0.01678233626220286,False,False,False,False
