date,image_id,et_base_out_mm_d,valid_pixel_pct,kc_min,kc_max,main_vi,comparison_vi,ETc_NDVI_mm_d_max,ETc_NDVI_mm_d_mean,ETc_NDVI_mm_d_median,ETc_NDVI_mm_d_min,ETc_NDVI_mm_d_stdDev,ETc_SAVI_mm_d_max,ETc_SAVI_mm_d_mean,ETc_SAVI_mm_d_median,ETc_SAVI_mm_d_min,ETc_SAVI_mm_d_stdDev,Kc_NDVI_dynamic_max,Kc_NDVI_dynamic_mean,Kc_NDVI_dynamic_median,Kc_NDVI_dynamic_min,Kc_NDVI_dynamic_stdDev,Kc_SAVI_dynamic_max,Kc_SAVI_dynamic_mean,Kc_SAVI_dynamic_median,Kc_SAVI_dynamic_min,Kc_SAVI_dynamic_stdDev,NDVI_max,NDVI_mean,NDVI_median,NDVI_min,NDVI_stdDev,SAVI_max,SAVI_mean,SAVI_median,SAVI_min,SAVI_stdDev
2025-08-20,20250820T152711_20250820T152849_T18NXL,2.42,98.8325855184621,0.7,1.05,SAVI,NDVI,2.541,2.2249518395617542,2.540998810345732,1.694,0.3820359570101299,2.541,2.1714775773077193,2.3028752562006662,1.694,0.37891673422171795,1.05,0.9194015865957028,1.0499995084072717,0.7,0.1578660979384191,1.05,0.8973047840113946,0.9521876309790827,0.7,0.1565771629018659,0.9504663879060792,0.5333904653725057,0.5972335369926802,-0.1148325358851675,0.28868339295129575,0.7921108742004266,0.36505637710316985,0.36572502084158376,-0.07843137254901963,0.22014458232259015
2025-08-30,20250830T152711_20250830T152711_T18NWL,2.9,98.8325855184621,0.7,1.05,SAVI,NDVI,3.045,2.62253677749503,2.9095912416111096,2.03,0.46082642308321625,3.045,2.5918179754766846,2.7470800576408103,2.03,0.4520907329207514,1.05,0.904323026722409,1.0043937932149412,0.7,0.1589056631320026,1.05,0.8937303363712582,0.9482182056387739,0.7,0.15589335617943917,0.9020100502512562,0.4841697489277772,0.5297062954027393,-0.08672420879572547,0.25922321282757116,0.7590329900506196,0.3558338650016632,0.3652760526966217,-0.06415974052300834,0.21038055666563898
2025-09-11,20250911T152701_20250911T152856_T18NWL,2.89,49.90285267360968,0.7,1.05,SAVI,NDVI,3.0345000000000004,2.710735756399561,3.03449932954654,2.023,0.42831737518445057,3.0345000000000004,2.701925291545921,3.0344892619973503,2.023,0.4244751714883984,1.05,0.9379708499652267,1.0499997680091608,0.7,0.1482067042162146,1.05,0.9349222462096431,1.0499962844281314,0.7,0.14687722196843495,0.8976402083971806,0.5566008022441822,0.6079527035889939,0.0059218318199763175,0.2253482560771812,0.7657908034360789,0.42670257674376966,0.45128517538828894,0.004470494734750649,0.1972348569426899
2025-11-18,20251118T152701_20251118T152839_T18NWL,2.01,98.8325855184621,0.7,1.05,SAVI,NDVI,2.1105,1.5995771426717587,1.4070070027247887,1.4069999999999998,0.2526328967922402,2.1105,1.6178317302904122,1.4605252603916028,1.4069999999999998,0.2536090412702658,1.05,0.7958095237172776,0.7000034839427107,0.7,0.1256880083545595,1.05,0.8048914081046651,0.7256061429393854,0.7,0.12617365237347583,0.8386031146767343,0.3344628041606456,0.32221370218665674,-0.09015544041450776,0.17409646445190705,0.6220159151193635,0.24370259449924261,0.22803654394040568,-0.03987378083763624,0.1288278404292097
2025-11-30,20251130T152711_20251130T152709_T18NWL,2.34,44.88673005941354,0.7,1.05,SAVI,NDVI,2.457,2.085261856239094,2.154405811269356,1.638,0.34481082125841717,2.457,2.065400462270681,2.0838567839672644,1.638,0.33266735982070933,1.05,0.8911375454013339,0.9210611144813822,0.7,0.14735505181971417,1.05,0.8826497702011585,0.8900738467271442,0.7,0.14216553838479287,0.908440153154653,0.4842534686373186,0.4786150700171219,0.0027129679869777558,0.20706865156865006,0.7653061224489796,0.3426779097646272,0.33010899528563964,0.0017269168777342865,0.16183553934310366
2025-12-08,20251208T152701_20251208T152837_T18NWL,2.13,58.30980117729388,0.7,1.05,SAVI,NDVI,2.2365,1.7857203300656954,1.665968262354929,1.4909999999999999,0.3125021766802772,2.2365,1.709489410948663,1.556303149220846,1.4909999999999999,0.2723047607169155,1.05,0.838366352143534,0.7821447241102951,0.7,0.1467146369389746,1.05,0.8025771882388264,0.7294324268371783,0.7,0.1278426106650792,0.8056376897299429,0.39150802595895207,0.3885204549194175,0.013371999355566254,0.17860149202574313,0.6097345132743364,0.24964776748257386,0.23229681556066825,0.011109128223431748,0.12510543572238275
2025-12-18,20251218T152701_20251218T152837_T18NWL,1.8,92.0093579769206,0.7,1.05,SAVI,NDVI,1.8900000000000001,1.4622642514674675,1.271576197106948,1.26,0.2478857700517576,1.8900000000000001,1.4090937125266996,1.2600010447808234,1.26,0.2177661521067766,1.05,0.8123690285930099,0.7078663063218154,0.7,0.1377143166957112,1.05,0.7828298402925936,0.7000005804338131,0.7,0.12098119561515305,0.7306326999373565,0.34675340958583156,0.3381218957211683,0.0017513134851138248,0.1766226043420122,0.5393429324680593,0.2141612811411734,0.18927920021688352,0.0008237232289950528,0.1285759697311898
2025-12-28,20251228T152701_20251228T152837_T18NWL,2.83,98.8325855184621,0.7,1.05,SAVI,NDVI,2.9715000000000003,2.624857153382708,2.971499216236988,1.9809999999999999,0.4436899981602371,2.9715000000000003,2.536084933376552,2.6935674193328536,1.9809999999999999,0.44508199132083637,1.05,0.9275113616193359,1.0499997230519036,0.7,0.15678091807764202,1.05,0.8961430859987807,0.952200324188347,0.7,0.15727278845243797,0.9489520647437228,0.5608229997836471,0.6381181634916964,-0.05070993914807306,0.2854050603271282,0.7182363179269,0.35947944643222557,0.3652524712044385,-0.04278305963699224,0.20651066535114873
