date,year,month,day,year_month,iso_year,iso_week,week_id,doy,n_records,pct_day_records,is_valid_day,is_valid_day_by_coverage,is_valid_day_by_et,is_valid_day_by_temp,is_valid_day_by_rh,is_valid_day_by_rad,is_valid_day_analysis,et_base_out_mm_d,et_out_daily,et_out_daily_last,et_out_daily_max,et_out_last_minus_max,temp_out_mean,temp_out_min,temp_out_max,temp_range_out_c,rh_out_mean,rh_out_min,rh_out_max,rh_range_out_pct,rad_out_mean,rad_out_max,rad_acc_out_daily_max,par_out_mean,dli_out_max,vpd_out_mean,vpd_out_max,vpd_rad_product,dewpoint_out_mean,et_rad_ratio,flag_et_jump_high,flag_et_zero,flag_vpd_high_z,flag_temp_high_z,datetime_utc,image_id,sensor_label,spacecraft_id,wrs_path,wrs_row,valid_pixel_pct,is_valid_satellite_obs,n_obs_same_date,selected_from_duplicates,selection_rule,LST_C_mean,LST_C_median,LST_C_stdDev,LST_C_mean_minus_median,LST_C_cv_pct,LST_K_mean,LST_K_median,LST_K_stdDev,has_satellite_obs,is_merge_ready,et_base_out_mm_d_w1_mean,et_base_out_mm_d_w1_sum,et_base_out_mm_d_w3_mean,et_base_out_mm_d_w5_mean,et_base_out_mm_d_w7_mean,et_base_out_mm_d_w3_sum,et_base_out_mm_d_w5_sum,et_base_out_mm_d_w7_sum,temp_out_mean_w1_mean,temp_out_mean_w1_sum,temp_out_mean_w3_mean,temp_out_mean_w5_mean,temp_out_mean_w7_mean,rh_out_mean_w1_mean,rh_out_mean_w1_sum,rh_out_mean_w3_mean,rh_out_mean_w5_mean,rh_out_mean_w7_mean,rad_out_mean_w1_mean,rad_out_mean_w1_sum,rad_out_mean_w3_mean,rad_out_mean_w5_mean,rad_out_mean_w7_mean,vpd_out_mean_w1_mean,vpd_out_mean_w1_sum,vpd_out_mean_w3_mean,vpd_out_mean_w5_mean,vpd_out_mean_w7_mean
2025-08-11,2025,8,11,2025-08,2025,33,2025-W33,223,168,58.333333333333336,False,False,True,True,True,True,False,1.76,1.76,1.7,1.76,-0.06,14.388690476190478,10.4,21.5,11.1,67.94047619047619,49,78,29,138.4577380952381,1086.28,697.83,328.17375000000004,16.54,0.5571428571428572,1.27,77.14073979591838,8.408988095238096,0.0127114600036971,False,False,False,False,2025-08-11 15:12:46,1_LC08_008057_20250811,Landsat-8,LANDSAT_8,8.0,57.0,0.0,False,1.0,False,"1=observación válida, 2=mayor valid_pixel_pct, 3=menor LST_C_stdDev, 4=menor datetime_utc",,,,,,,,,False,False,1.76,1.76,1.9433333333333334,1.7120000000000002,1.522857142857143,5.83,8.56,10.66,14.388690476190478,,14.79236491050321,14.294756967867794,14.390272511860186,67.94047619047619,,71.34079702803108,76.22831319103337,73.71800606992326,138.4577380952381,,155.97928225261737,124.27972903277059,111.87420046951381,0.5571428571428572,,0.5288606889564337,0.42509390985768575,0.5000644998209876
2025-08-12,2025,8,12,2025-08,2025,33,2025-W33,224,215,74.65277777777779,False,False,True,True,True,True,False,2.29,2.29,2.24,2.29,-0.0499999999999998,14.861395348837208,10.1,20.2,10.1,65.53023255813953,48,82,34,174.52744186046513,1088.8,1125.7,451.2673953488372,29.11,0.6319534883720931,1.23,110.2932257003786,8.226651162790699,0.0131211457383925,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.29,2.29,2.15,1.9300000000000002,1.8499999999999999,6.45,9.65,12.95,14.861395348837208,,15.099496693448947,14.585179497550849,14.449842657104075,65.53023255813953,,66.75087454741093,72.70904324696508,73.82263444465491,174.52744186046513,,181.03998906324856,147.20718364958935,132.979270812654,0.6319534883720931,,0.6175356612709408,0.49772933327050095,0.47634150666939895
2025-08-13,2025,8,13,2025-08,2025,33,2025-W33,225,279,96.875,True,True,True,True,True,True,True,1.63,1.63,1.56,1.63,-0.0699999999999998,13.49032258064516,9.5,18.6,9.1,70.26523297491039,52,83,31,86.13397849462366,785.42,720.94,229.7035483870968,19.23,0.4825448028673835,1.03,41.563503672871626,8.061648745519713,0.0189240068610292,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.63,1.63,1.8933333333333333,1.95,1.782857142857143,5.68,9.75,12.48,13.49032258064516,,14.246802801890949,14.545762532198399,14.260786109831619,70.26523297491039,,67.91198057450872,69.96357132342862,73.84814735545955,86.13397849462366,,133.0397194834423,145.71985342258816,126.00858078842025,0.4825448028673835,,0.5572137161274445,0.5402160716217554,0.4628525486468436
2025-08-14,2025,8,14,2025-08,2025,33,2025-W33,226,276,95.83333333333334,True,True,True,True,True,True,True,2.26,2.26,2.2,2.26,-0.0599999999999996,15.592028985507245,11.7,22.4,10.7,64.01811594202898,45,81,36,132.16105072463768,1056.9,1094.29,349.9595652173913,28.98,0.6708695652173913,1.49,88.66282663831127,8.65336956521739,0.0171003483069213,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.26,2.26,2.06,2.068,1.9342857142857142,6.18,10.34,13.54,15.592028985507245,,14.647915638329872,14.876168329299848,14.572607007700949,64.01811594202898,,66.60452715835964,66.90719451183443,71.11836645025211,132.16105072463768,,130.94082369324215,152.28299928180144,136.33299249531547,0.6708695652173913,,0.5951226188189559,0.6012042703795195,0.52029443349104
2025-08-15,2025,8,15,2025-08,2025,33,2025-W33,227,275,95.48611111111111,True,True,True,True,True,True,True,2.59,2.59,2.51,2.59,-0.08,15.078181818181818,11.4,20.8,9.4,69.70545454545454,50,86,36,170.5926909090909,1023.28,1407.39,439.1843636363636,36.23,0.5524727272727273,1.18,94.24780919933885,9.411490909090908,0.0151823620707185,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.59,2.59,2.1599999999999997,2.1060000000000003,2.085714285714286,6.4799999999999995,10.530000000000001,14.6,15.078181818181818,,14.720177794778074,14.682123841872382,14.771289066383007,69.70545454545454,,67.99626782079798,67.49190244220193,69.07734672923239,170.5926909090909,,129.62924004278406,140.37458001681108,147.33614410666706,0.5524727272727273,,0.568629031785834,0.5789966881744905,0.5606318072284137
2025-08-16,2025,8,16,2025-08,2025,33,2025-W33,228,280,97.2222222222222,True,True,True,True,True,True,True,1.78,1.78,1.68,1.78,-0.1,14.114642857142856,10.9,19.7,8.799999999999999,71.51071428571429,52,86,34,87.96242857142857,838.09,738.88,234.08617857142852,19.66,0.4788571428571429,1.08,42.1214372244898,8.938678571428571,0.0202359124106558,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.78,1.78,2.21,2.1100000000000003,2.1014285714285714,6.63,10.55,14.709999999999999,14.114642857142856,,14.92828455361064,14.627314318062858,14.796238045974844,71.51071428571429,,68.41142825773261,68.20595006124955,67.96459162719157,87.96242857142857,,130.23872340171906,130.27551811204916,145.71001655564666,0.4788571428571429,,0.5673998117824205,0.5633395453173476,0.5767644602896382
2025-08-17,2025,8,17,2025-08,2025,33,2025-W33,229,279,96.875,True,True,True,True,True,True,True,1.77,1.77,1.74,1.77,-0.03,15.012544802867383,10.1,20.5,10.4,71.91039426523298,54,92,38,101.97820788530466,1023.17,853.56,269.14247311827955,22.53,0.5096415770609319,1.05,51.97233469251423,9.82763440860215,0.0173566493930813,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.77,1.77,2.0466666666666664,2.006,2.0114285714285716,6.14,10.03,14.08,15.012544802867383,,14.735123159397352,14.657544208868893,14.648258124196019,71.91039426523298,,71.04218769880062,69.48198240266825,68.69723153742243,101.97820788530466,,120.17777578860803,115.76567131701711,127.40193379154125,0.5096415770609319,,0.5136571490636007,0.5388771630551155,0.5547831658272182
2025-08-18,2025,8,18,2025-08,2025,34,2025-W34,230,244,84.72222222222221,True,True,True,True,True,True,True,2.3,2.3,2.25,2.3,-0.0499999999999998,15.559016393442624,11.1,21.1,10.000000000000002,67.6188524590164,48,90,42,165.737131147541,1046.12,1213.2,418.5645081967213,30.64,0.6268032786885246,1.27,103.88457720370867,9.28983606557377,0.0138773972016718,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.3,2.3,1.95,2.1399999999999997,2.0885714285714285,5.85,10.7,14.62,15.559016393442624,,14.895401351150953,15.071282971428385,14.815447540946327,67.6188524590164,,70.3466536699879,68.95270629948945,68.65128529007102,165.737131147541,,118.5592558680914,131.68630184760053,131.29898994187022,0.6268032786885246,,0.5384339995355332,0.5677288582193436,0.5647346546194564
2025-08-19,2025,8,19,2025-08,2025,34,2025-W34,231,276,95.83333333333334,True,True,True,True,True,True,True,2.01,2.01,1.95,2.01,-0.0599999999999998,15.260144927536231,10.9,22.1,11.2,69.64492753623189,48,87,39,119.6173188405797,1147.9,990.43,305.2146739130435,25.27,0.5786594202898551,1.36,69.21768837691661,9.478478260869563,0.0168035868006608,False,False,False,False,2025-08-19 15:12:51,2_LC09_008057_20250819,Landsat-9,LANDSAT_9,8.0,57.0,0.0,False,1.0,False,"1=observación válida, 2=mayor valid_pixel_pct, 3=menor LST_C_stdDev, 4=menor datetime_utc",,,,,,,,,False,False,2.01,2.01,2.0266666666666664,2.09,2.0485714285714285,6.079999999999999,10.45,14.339999999999998,15.260144927536231,,15.277235374615413,15.004906159834183,14.872411766474759,69.64492753623189,,69.72472475349376,70.07806861833004,69.23909885836993,119.6173188405797,,129.11088595780845,129.17755547078895,123.45468665331518,0.5786594202898551,,0.5717014253464372,0.5492868292338364,0.5571212163219939
2025-08-20,2025,8,20,2025-08,2025,34,2025-W34,232,265,92.01388888888889,True,True,True,True,True,True,True,2.42,2.42,2.41,2.42,-0.0099999999999997,15.269056603773585,8.2,23.3,15.1,68.64528301886793,46,94,48,171.21939622641509,1018.26,1361.19,427.7580377358491,34.01,0.6358867924528302,1.49,108.8761526721253,9.103509433962264,0.0141339127069451,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.42,2.42,2.243333333333333,2.056,2.1614285714285715,6.7299999999999995,10.28,15.129999999999999,15.269056603773585,,15.362739308250815,15.043081116952536,15.126516626921676,68.64528301886793,,68.63635433803874,69.8660343130127,69.00767743607814,171.21939622641509,,152.19128207151192,129.3028965342538,135.60974632928537,0.6358867924528302,,0.6137831638104033,0.565969642269857,0.5790272148342005
2025-08-21,2025,8,21,2025-08,2025,34,2025-W34,233,263,91.31944444444444,True,True,True,True,True,True,True,1.95,1.95,1.9,1.95,-0.05,15.49125475285171,9.5,21.2,11.7,64.95057034220532,48,83,35,116.18859315589351,970.89,916.73,308.0713307984791,24.31,0.6613307984790875,1.21,76.8390950859489,8.731254752851711,0.0167830588789695,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.95,1.95,2.1266666666666665,2.09,2.117142857142857,6.38,10.45,14.819999999999999,15.49125475285171,,15.340152094720509,15.318403496094305,15.112120307970887,64.95057034220532,,67.7469269657684,68.5540055243109,69.14088520753191,116.18859315589351,,135.67510274096276,134.9481294511468,133.32796667660762,0.6613307984790875,,0.6252923370739243,0.6024643733942459,0.5776645338715856
2025-08-22,2025,8,22,2025-08,2025,34,2025-W34,234,275,95.48611111111111,True,True,True,True,True,True,True,2.4,2.4,2.3,2.4,-0.1,14.942545454545456,9.7,22.8,13.1,71.84363636363636,45,88,43,155.8804,1057.84,1286.01,401.4402181818182,33.12,0.5387636363636363,1.47,83.98269114181818,9.588618181818182,0.0153964193060833,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.4,2.4,2.2566666666666664,2.2159999999999997,2.09,6.77,11.079999999999998,14.629999999999999,14.942545454545456,,15.234285603723583,15.304403626429922,15.092743684594264,71.84363636363636,,68.47982990823654,68.54065394399159,69.44633975298646,155.8804,,147.76279646076952,145.72856787408585,131.22621083245178,0.5387636363636363,,0.6119937424318515,0.6082887852547868,0.5757060923131441
2025-08-23,2025,8,23,2025-08,2025,34,2025-W34,235,282,97.91666666666666,True,True,True,True,True,True,True,2.06,2.06,2.0,2.06,-0.06,15.49255319148936,11.5,21.1,9.6,67.44326241134752,49,89,40,118.39578014184396,971.69,1001.63,312.1108865248227,26.4,0.6147517730496455,1.25,72.78401576379457,9.237624113475178,0.0173992687706607,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.06,2.06,2.1366666666666667,2.168,2.13,6.41,10.84,14.91,15.49255319148936,,15.308784466295508,15.291110986039268,15.289588018072337,67.44326241134752,,68.07915637239641,68.50553593445781,68.86527519950549,118.39578014184396,,130.15492443257915,136.26029767294645,135.57383248536826,0.6147517730496455,,0.6049487359641231,0.6058784841270108,0.5951196109120731
2025-08-24,2025,8,24,2025-08,2025,34,2025-W34,236,276,95.83333333333334,True,True,True,True,True,True,True,2.6,2.6,2.55,2.6,-0.0500000000000002,15.080072463768117,8.5,21.2,12.7,65.28985507246377,45,90,45,181.1159420289855,1132.75,1499.64,467.4469565217392,38.7,0.6671739130434783,1.38,120.83583175803405,8.253804347826087,0.0143554453068736,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.6,2.6,2.353333333333333,2.286,2.248571428571428,7.06,11.43,15.739999999999998,15.080072463768117,,15.171723703267645,15.255096493285645,15.29923482677244,65.28985507246377,,68.19225128248256,67.6345214417042,67.91948388625273,181.1159420289855,,151.79737405694314,148.5600223106276,146.87922307732268,0.6671739130434783,,0.60689644081892,0.6235813826777356,0.6176242303381511
2025-08-25,2025,8,25,2025-08,2025,35,2025-W35,237,277,96.18055555555556,True,True,True,True,True,True,True,1.96,1.96,1.92,1.96,-0.04,14.408664259927797,10.5,18.3,7.800000000000001,69.13357400722022,55,85,30,118.86010830324908,1050.62,987.73,310.873357400722,25.83,0.5303610108303249,0.93,63.03876718711308,8.684657039711192,0.0164899731960485,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.96,1.96,2.2066666666666666,2.194,2.1999999999999997,6.62,10.969999999999999,15.399999999999999,14.408664259927797,,14.993763305061757,15.083018024516488,15.134898807698892,69.13357400722022,,67.28889716367718,67.73217963937464,68.13587267885329,118.86010830324908,,139.45727682469285,138.0881647259944,140.1825055281381,0.5303610108303249,,0.6040955656411496,0.6024762263532345,0.6038467635012654
2025-08-26,2025,8,26,2025-08,2025,35,2025-W35,238,277,96.18055555555556,True,True,True,True,True,True,True,1.79,1.79,1.74,1.79,-0.05,14.300361010830324,10.7,19.8,9.1,69.42238267148015,56,81,25,96.83696750902529,711.03,804.72,258.64050541516247,21.49,0.5157400722021661,1.01,49.94270461494352,8.7014440433213,0.0184846763177829,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.79,1.79,2.1166666666666667,2.162,2.1685714285714286,6.3500000000000005,10.81,15.18,14.300361010830324,,14.596365911508746,14.84483927611221,14.99778681959805,69.42238267148015,,67.94860391705473,68.6265421052296,68.10408055531732,96.83696750902529,,132.27100594708662,134.21783959662076,136.92816962363034,0.5157400722021661,,0.5710916653586565,0.5733580810978502,0.5948582852030241
2025-08-27,2025,8,27,2025-08,2025,35,2025-W35,239,280,97.2222222222222,True,True,True,True,True,True,True,2.09,2.09,2.07,2.09,-0.02,14.30107142857143,11.8,19.6,7.800000000000001,71.21428571428571,52,84,32,128.55985714285714,1120.38,1079.9,325.5823571428571,27.35,0.4870714285714285,1.07,62.61783327551019,9.070964285714286,0.0162570186872374,False,False,False,False,2025-08-27 15:12:47,1_LC08_008057_20250827,Landsat-8,LANDSAT_8,8.0,57.0,0.0,False,1.0,False,"1=observación válida, 2=mayor valid_pixel_pct, 3=menor LST_C_stdDev, 4=menor datetime_utc",,,,,,,,,False,False,2.09,2.09,1.9466666666666665,2.1,2.1214285714285714,5.84,10.5,14.85,14.30107142857143,,14.336698899776517,14.716544470917407,14.859503223140601,71.21428571428571,,69.92341413099537,68.50067197535948,68.471080940377,128.55985714285714,,114.75231098504383,128.7537310251922,130.83394975455062,0.4870714285714285,,0.5110575038679732,0.5630196395394087,0.573598947505681
2025-08-28,2025,8,28,2025-08,2025,35,2025-W35,240,274,95.13888888888889,True,True,True,True,True,True,True,2.08,2.08,2.0,2.08,-0.08,14.402189781021898,10.9,17.5,6.6,66.2992700729927,56,77,21,114.59883211678832,1045.49,942.0,298.7991605839416,24.56,0.5611678832116788,0.86,64.30918403750864,8.154890510948904,0.0181502722286057,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.08,2.08,1.9866666666666666,2.104,2.14,5.96,10.52,14.98,14.402189781021898,,14.334540740141216,14.498471788823911,14.703922512879197,66.2992700729927,,68.97864615291952,68.27187350768853,68.66375233048949,114.59883211678832,,113.33188558955692,127.99434142018106,130.60684103467847,0.5611678832116788,,0.5213264613284244,0.5523028615718153,0.5592899596103369
2025-08-29,2025,8,29,2025-08,2025,35,2025-W35,241,259,89.93055555555556,True,True,True,True,True,True,True,2.04,2.04,1.99,2.04,-0.05,14.614285714285714,9.7,21.1,11.400000000000002,64.23552123552123,45,85,40,129.133166023166,972.42,1003.36,338.6581853281853,26.31,0.6387258687258688,1.27,82.48069364946855,7.71069498069498,0.0157976456616422,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.04,2.04,2.07,1.9920000000000002,2.0885714285714285,6.21,9.96,14.620000000000001,14.614285714285714,,14.439182307959681,14.40531443892743,14.657028264270663,64.23552123552123,,67.24969234093322,68.06100674030002,67.57687874075876,129.133166023166,,124.09728509427049,117.59778621901717,126.78580760941647,0.6387258687258688,,0.5623217268363254,0.5466132527082934,0.5735702785192273
2025-08-30,2025,8,30,2025-08,2025,35,2025-W35,242,261,90.625,True,True,True,True,True,True,True,2.9,2.9,2.82,2.9,-0.08,15.763601532567051,8.7,21.9,13.2,67.46743295019157,41,92,51,223.04402298850573,1161.65,1746.43,548.6629885057472,42.96,0.6654022988505747,1.5,148.41400564143214,9.25697318007663,0.013001917563823,True,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.9,2.9,2.34,2.1799999999999997,2.2085714285714286,7.02,10.899999999999999,15.459999999999999,15.763601532567051,,14.926692342624888,14.676301893455284,14.69574945585319,67.46743295019157,,66.0007414195685,67.72777852889428,67.58033167487933,223.04402298850573,,155.59200704282003,138.43456915606848,141.735556587511,0.6654022988505747,,0.6217653502627075,0.5736215103123433,0.58080606791936
2025-08-31,2025,8,31,2025-08,2025,35,2025-W35,243,277,96.18055555555556,True,True,True,True,True,True,True,2.36,2.36,2.32,2.36,-0.04,15.444765342960288,10.5,20.5,10.0,70.17328519855596,53,91,38,158.3767870036101,1201.32,1316.11,402.9632490974729,33.49,0.568014440433213,1.11,89.96030204746576,9.806317689530683,0.0149011736167258,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.36,2.36,2.433333333333333,2.2939999999999996,2.174285714285714,7.3,11.469999999999999,15.219999999999999,15.444765342960288,,15.274217529937685,14.905182759881276,14.747848438594929,70.17328519855596,,67.29207979475626,67.87795903430944,68.27796455003536,158.3767870036101,,170.18465867176062,150.74253305498547,138.48710586960024,0.568014440433213,,0.6240475360032188,0.5840763839585528,0.5666404289750364
2025-09-01,2025,9,1,2025-09,2025,36,2025-W36,244,279,96.875,True,True,True,True,True,True,True,1.65,1.65,1.62,1.65,-0.0299999999999998,14.244086021505376,9.2,19.3,10.1,71.49820788530467,53,87,34,94.46534050179211,810.58,790.67,251.71498207885304,21.07,0.4926523297491039,1.05,46.53857007875027,9.020967741935484,0.01746672368125,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.65,1.65,2.3033333333333332,2.206,2.13,6.91,11.03,14.909999999999998,14.244086021505376,,15.150817632344237,14.893785678468067,14.724337261677439,71.49820788530467,,69.71297534468407,67.93474346851323,68.61576938976171,94.46534050179211,,158.62871683130265,143.92362972677245,135.00213904082068,0.4926523297491039,,0.5753563563442973,0.5851925641940878,0.561253474534862
2025-09-02,2025,9,2,2025-09,2025,36,2025-W36,245,281,97.56944444444444,True,True,True,True,True,True,True,2.36,2.36,2.31,2.36,-0.0499999999999998,14.927402135231318,10.8,20.5,9.7,69.65124555160142,53,90,37,158.39099644128115,1107.68,1335.24,399.3057651245552,33.66,0.5555160142348754,1.1,87.98873503375084,9.226405693950175,0.0148998368153766,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.36,2.36,2.123333333333333,2.2619999999999996,2.2114285714285713,6.369999999999999,11.309999999999999,15.48,14.927402135231318,,14.872084499898994,14.998828149309949,14.813914565163296,69.65124555160142,,70.44091287848735,68.60513856423498,68.64846408692189,158.39099644128115,,137.0777079822278,152.682062591671,143.79557174542865,0.5555160142348754,,0.5387275948057307,0.5840621903987271,0.5669357519681062
2025-09-03,2025,9,3,2025-09,2025,36,2025-W36,246,278,96.5277777777778,True,True,True,True,True,True,True,2.24,2.24,2.22,2.24,-0.02,14.800359712230216,8.8,21.5,12.7,69.39568345323741,50,87,37,151.38255395683453,1465.32,1262.53,378.57122302158274,31.57,0.5707553956834532,1.27,86.4024094832048,9.00654676258993,0.0147969494598348,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.24,2.24,2.0833333333333335,2.3020000000000005,2.2328571428571427,6.25,11.510000000000002,15.629999999999999,14.800359712230216,,14.657282622988971,15.03604294889885,14.885241462828835,69.39568345323741,,70.18171229671451,69.63717100777822,68.38866376391499,151.38255395683453,,134.74629696663592,157.1319401784047,147.05595700456826,0.5707553956834532,,0.5396412465558109,0.5704680957902439,0.5788906044126811
2025-09-04,2025,9,4,2025-09,2025,36,2025-W36,247,274,95.13888888888889,True,True,True,True,True,True,True,2.14,2.14,2.09,2.14,-0.0500000000000002,14.447080291970805,10.3,19.4,9.099999999999998,70.98540145985402,52,90,38,145.50087591240876,1162.59,1196.02,371.8627737226277,30.57,0.5104014598540145,1.07,74.26385947573125,9.066751824817516,0.0147078152387775,False,False,False,False,2025-09-04 15:12:56,2_LC09_008057_20250904,Landsat-9,LANDSAT_9,8.0,57.0,0.0,False,1.0,False,"1=observación válida, 2=mayor valid_pixel_pct, 3=menor LST_C_stdDev, 4=menor datetime_utc",,,,,,,,,False,False,2.14,2.14,2.2466666666666666,2.15,2.2414285714285715,6.74,10.75,15.69,14.447080291970805,,14.72494737981078,14.772738700779602,14.891654392964396,70.98540145985402,,70.01077682156429,70.3407647097107,69.05811110489519,145.50087591240876,,151.75814210350813,141.62331076318532,151.47053468965692,0.5104014598540145,,0.5455576232574478,0.539467927990932,0.571638258218729
2025-09-05,2025,9,5,2025-09,2025,36,2025-W36,248,242,84.02777777777779,True,True,True,True,True,True,True,2.16,2.16,2.14,2.16,-0.02,15.12685950413223,11.3,21.3,10.0,71.4297520661157,55,88,33,159.01252066115703,1059.42,1154.43,405.325,29.43,0.5216942148760331,1.14,82.9559121217813,9.838471074380164,0.0135838359836002,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.16,2.16,2.18,2.1100000000000003,2.2585714285714285,6.540000000000001,10.55,15.809999999999999,15.12685950413223,,14.791433169444417,14.70915753301399,14.964879220085326,71.4297520661157,,70.60361232640238,70.59205808322265,70.08585836640869,159.01252066115703,,151.96531684346678,141.7504574946947,155.73901392365562,0.5216942148760331,,0.5342836901378337,0.530203882879496,0.5549194505258954
2025-09-06,2025,9,6,2025-09,2025,36,2025-W36,249,114,39.58333333333333,False,False,True,True,True,True,False,0.85,0.85,0.85,0.85,0.0,12.917543859649122,11.0,17.9,6.899999999999999,76.93859649122807,58,86,28,56.28578947368421,366.55,192.5,150.33289473684212,5.14,0.3608771929824561,0.86,20.31225771006463,8.873771929824562,0.0151015026696464,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,0.85,0.85,1.7166666666666668,1.95,1.9657142857142857,5.15,9.75,13.76,12.917543859649122,,14.163827885250718,14.443849100642737,14.558299552525623,76.93859649122807,,73.11791667239926,71.68013580440734,71.4388817294139,56.28578947368421,,120.26639534908334,134.11454728907313,131.91640913582398,0.3608771929824561,,0.46432428923750124,0.5038488555261665,0.511415863973307
2025-09-07,2025,9,7,2025-09,2025,36,2025-W36,250,205,71.18055555555556,False,False,True,True,True,True,False,2.17,2.17,1.99,2.17,-0.1799999999999999,15.30439024390244,11.8,20.8,9.0,72.92682926829268,50,86,36,164.28478048780485,1062.52,1010.35,420.163512195122,25.84,0.5108780487804878,1.21,83.9294880999405,10.239658536585369,0.0132087707306586,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.17,2.17,1.7266666666666666,1.9120000000000001,1.9385714285714286,5.18,9.56,13.57,15.30439024390244,,14.44959786922793,14.519246722376963,14.538245966945928,72.92682926829268,,73.76505927521215,72.33525254774558,71.8322451679477,164.28478048780485,,126.52769687421535,135.2933040983779,132.76040820499466,0.5108780487804878,,0.46448315221299236,0.49492126243528894,0.503253522308632
2025-09-08,2025,9,8,2025-09,2025,37,2025-W37,251,281,97.56944444444444,True,True,True,True,True,True,True,2.08,2.08,2.02,2.08,-0.06,15.053736654804272,11.1,20.9,9.8,67.99644128113879,52,85,33,121.30950177935944,1021.07,1022.64,315.04875444839854,26.56,0.5825978647686832,1.14,70.67465671280759,9.023701067615658,0.0171462248998693,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.08,2.08,1.7,1.8800000000000001,2.0,5.1,9.4,14.0,15.053736654804272,,14.425223586118612,14.569922110891772,14.653910343131487,67.99644128113879,,72.62062234688652,72.05540411332585,71.33199279592402,121.30950177935944,,113.96002391361617,129.27869366288286,136.59528838750427,0.5825978647686832,,0.48478436884387577,0.49728975625233496,0.5161028844542862
2025-09-09,2025,9,9,2025-09,2025,37,2025-W37,252,278,96.5277777777778,True,True,True,True,True,True,True,1.85,1.85,1.81,1.85,-0.04,14.938489208633092,9.3,20.2,10.9,68.22302158273381,52,89,37,101.87158273381294,800.19,849.61,271.0643884892086,22.61,0.5789208633093526,1.11,58.97558462294912,8.927985611510792,0.0181601183603281,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.85,1.85,2.0333333333333337,1.8219999999999998,1.9271428571428575,6.1000000000000005,9.11,13.490000000000002,14.938489208633092,,15.098872035779934,14.66820389422423,14.655494210760311,68.22302158273381,,69.71543071072178,71.50292813790182,71.1279608003715,101.87158273381294,,129.1552883336591,120.5528350271637,128.52108642929454,0.5789208633093526,,0.5574655922861745,0.5109936369434026,0.5194464343220686
2025-09-10,2025,9,10,2025-09,2025,37,2025-W37,253,278,96.5277777777778,True,True,True,True,True,True,True,1.79,1.79,1.72,1.79,-0.07,15.295683453237409,11.2,19.3,8.100000000000001,66.86690647482014,53,79,26,92.11212230215828,747.78,768.22,246.02107913669064,20.52,0.5979856115107914,1.05,55.08172378241293,9.077482014388488,0.0194328385370191,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,1.79,1.79,1.906666666666667,1.748,1.8628571428571428,5.720000000000001,8.74,13.04,15.295683453237409,,15.095969772224924,14.701968684045266,14.72625474518991,66.86690647482014,,67.69545644623092,70.5903590196427,70.76670694631188,92.11212230215828,,105.09773560511023,107.17275535536393,120.05388190719793,0.5979856115107914,,0.5865014465296091,0.5262519162703543,0.5233364651545456
2025-09-11,2025,9,11,2025-09,2025,37,2025-W37,254,242,84.02777777777779,True,True,True,True,True,True,True,2.89,2.89,2.83,2.89,-0.06,16.222314049586778,12.2,21.5,9.3,62.64876033057851,49,77,28,214.9428512396694,1060.0,1560.49,541.5704958677686,39.32,0.7255785123966942,1.31,155.95791425278327,8.892685950413224,0.0134454343716578,False,False,False,False,,,,,,,,,,,,,,,,,,,,False,False,2.89,2.89,2.1766666666666667,2.156,1.9700000000000002,6.53,10.780000000000001,13.790000000000001,16.222314049586778,,15.485495570485758,15.362922722032797,14.979859567706479,62.64876033057851,,65.91289612937749,67.7323917875128,69.57575821355825,214.9428512396694,,136.3088520918802,138.904167708561,129.9741640968066,0.7255785123966942,,0.6341616624056127,0.5991921801532019,0.5540760440892141
