date,year,month,day,year_month,doy,iso_year,iso_week,week_id,is_valid_day_analysis,is_valid_satellite_obs,has_satellite_obs,is_merge_ready,pct_day_records,et_base_out_mm_d,temp_out_mean,rh_out_mean,rad_out_mean,vpd_out_mean,et_base_out_mm_d_w1_mean,et_base_out_mm_d_w3_mean,et_base_out_mm_d_w5_mean,et_base_out_mm_d_w7_mean,et_base_out_mm_d_w1_sum,et_base_out_mm_d_w3_sum,et_base_out_mm_d_w5_sum,et_base_out_mm_d_w7_sum,temp_out_mean_w1_mean,temp_out_mean_w3_mean,temp_out_mean_w5_mean,temp_out_mean_w7_mean,rh_out_mean_w1_mean,rh_out_mean_w3_mean,rh_out_mean_w5_mean,rh_out_mean_w7_mean,rad_out_mean_w1_mean,rad_out_mean_w3_mean,rad_out_mean_w5_mean,rad_out_mean_w7_mean,vpd_out_mean_w1_mean,vpd_out_mean_w3_mean,vpd_out_mean_w5_mean,vpd_out_mean_w7_mean,image_id,datetime_utc,cloudy_pixel_percentage,valid_pixel_pct,selected_from_duplicates,NDVI_mean,NDVI_median,NDVI_stdDev,EVI_mean,EVI_median,EVI_stdDev,SAVI_mean,SAVI_median,SAVI_stdDev,NDRE_mean,NDRE_median,NDRE_stdDev,et_ndvi_ratio,et_evi_ratio,et_savi_ratio
2025-08-20,2025,8,20,2025-08,232,2025,34,2025-W34,True,True,True,True,92.01388888888889,2.42,15.269056603773585,68.64528301886793,171.21939622641509,0.6358867924528302,2.42,2.243333333333333,2.056,2.1614285714285715,2.42,6.7299999999999995,10.28,15.129999999999999,15.269056603773585,15.362739308250815,15.043081116952536,15.126516626921676,68.64528301886793,68.63635433803874,69.8660343130127,69.00767743607814,171.21939622641509,152.19128207151192,129.3028965342538,135.60974632928537,0.6358867924528302,0.6137831638104033,0.565969642269857,0.5790272148342005,20250820T152711_20250820T152849_T18NXL,2025-08-20 15:32:01,61.24866,98.8325855184621,True,0.5333904653725057,0.5972335369926802,0.2886833929512957,0.4189991829340305,0.4103973826107463,0.2552577422314706,0.3650563771031698,0.3657250208415837,0.2201445823225901,0.3526595492139874,0.3793103880477582,0.2127734820062706,4.53701398338633,5.775667587354264,6.629113067968884
2025-08-30,2025,8,30,2025-08,242,2025,35,2025-W35,True,True,True,True,90.625,2.9,15.763601532567051,67.46743295019157,223.04402298850573,0.6654022988505747,2.9,2.34,2.1799999999999997,2.2085714285714286,2.9,7.02,10.899999999999999,15.459999999999999,15.763601532567051,14.926692342624888,14.676301893455284,14.69574945585319,67.46743295019157,66.0007414195685,67.72777852889428,67.58033167487933,223.04402298850573,155.59200704282003,138.43456915606848,141.735556587511,0.6654022988505747,0.6217653502627075,0.5736215103123433,0.58080606791936,20250830T152711_20250830T152711_T18NWL,2025-08-30 15:32:03,46.928525,98.8325855184621,True,0.4841697489277772,0.5297062954027393,0.2592232128275711,0.4327865799775884,0.4334070231232479,0.2540952295365466,0.3558338650016632,0.3652760526966217,0.2103805566656389,0.3191742741528691,0.331803996051868,0.1925451573733371,5.989634846915205,6.700762302172527,8.149870726852951
2025-09-11,2025,9,11,2025-09,254,2025,37,2025-W37,True,True,True,True,84.02777777777779,2.89,16.222314049586778,62.64876033057851,214.9428512396694,0.7255785123966942,2.89,2.1766666666666667,2.156,1.9700000000000002,2.89,6.53,10.780000000000001,13.790000000000001,16.222314049586778,15.485495570485758,15.362922722032797,14.979859567706479,62.64876033057851,65.91289612937749,67.7323917875128,69.57575821355825,214.9428512396694,136.3088520918802,138.904167708561,129.9741640968066,0.7255785123966942,0.6341616624056127,0.5991921801532019,0.5540760440892141,20250911T152701_20250911T152856_T18NWL,2025-09-11 15:31:57,55.154347,49.90285267360968,False,0.5566008022441822,0.6079527035889939,0.2253482560771812,0.5358145518879986,0.5548467369823024,0.2602381968489958,0.4267025767437696,0.4512851753882889,0.1972348569426899,0.412323320341461,0.4313157832919054,0.1830012335572014,5.192231107730509,5.3936571707819105,6.772867466735301
2025-11-18,2025,11,18,2025-11,322,2025,47,2025-W47,True,True,True,True,87.5,2.01,15.14563492063492,77.42857142857143,127.66896825396825,0.4721428571428571,2.01,2.0999999999999996,1.7939999999999998,1.8014285714285714,2.01,6.299999999999999,8.969999999999999,12.61,15.14563492063492,15.341628415092606,15.066250363711934,15.124501121843858,77.42857142857143,77.39442208808407,79.06141285003375,78.81677327993218,127.66896825396825,131.60669517499005,104.44666151073845,103.75341750105068,0.4721428571428571,0.4529597323896095,0.40429750723619373,0.40866141423649943,20251118T152701_20251118T152839_T18NWL,2025-11-18 15:31:54,56.108177,98.8325855184621,True,0.3344628041606456,0.3222137021866567,0.174096464451907,0.3571785547094519,0.3322043878923792,0.1928214831873236,0.2437025944992426,0.2280365439404056,0.1288278404292097,0.2311062304054665,0.2244881262526783,0.131485771125281,6.0096368714129955,5.6274375196882715,8.247757903973595
2025-11-30,2025,11,30,2025-11,334,2025,48,2025-W48,True,True,True,True,98.61111111111111,2.34,15.058802816901409,74.94718309859155,141.4900352112676,0.4815492957746478,2.34,2.106666666666667,2.1339999999999995,2.0542857142857143,2.34,6.32,10.669999999999998,14.379999999999999,15.058802816901409,14.90499552082815,15.361974189317916,15.459882067358796,74.94718309859155,73.4994732825694,70.78013527448243,71.27636003786286,141.4900352112676,122.57809183131769,119.46470205186236,113.86765025349811,0.4815492957746478,0.4906695532440817,0.5508559133363196,0.5427137400696181,20251130T152711_20251130T152709_T18NWL,2025-11-30 15:32:02,70.485145,44.88673005941354,True,0.4842534686373186,0.4786150700171219,0.20706865156865,0.4257052626537563,0.4159565203342399,0.1923315914012783,0.3426779097646272,0.3301089952856396,0.1618355393431036,0.3573242763444256,0.3497663572536379,0.1640153961481717,4.832180152647584,5.496760799744256,6.828569724868637
2025-12-08,2025,12,8,2025-12,342,2025,50,2025-W50,True,True,True,True,98.95833333333334,2.13,15.081052631578949,73.89122807017544,131.55263157894737,0.5120350877192983,2.13,2.043333333333333,1.9100000000000001,1.9728571428571429,2.13,6.129999999999999,9.55,13.81,15.081052631578949,14.713918128654973,14.601001235483073,14.854116052386908,73.89122807017544,75.59415204678363,77.03794168519892,76.13671429222879,131.55263157894737,123.3982222222222,110.82613345688165,114.96760102191342,0.5120350877192983,0.4677660818713451,0.43282036076105757,0.4538542929893191,20251208T152701_20251208T152837_T18NWL,2025-12-08 15:31:53,26.714849,58.30980117729388,True,0.391508025958952,0.3885204549194175,0.1786014920257431,0.3153479154329123,0.2953680678132407,0.1554373034501092,0.2496477674825738,0.2322968155606682,0.1251054357223827,0.2531699659120527,0.2439134974118088,0.1247437006465375,5.44050149363559,6.754444522253834,8.5320210209718
2025-12-18,2025,12,18,2025-12,352,2025,51,2025-W51,True,True,True,True,98.26388888888889,1.8,14.882332155477032,81.97879858657244,102.1905300353357,0.3468551236749116,1.8,2.0266666666666664,2.088,2.09,1.8,6.079999999999999,10.44,14.629999999999999,14.882332155477032,15.109346457043435,14.855006903714672,14.863083402049716,81.97879858657244,79.09915020339842,77.43160658340523,74.75195238854901,102.1905300353357,119.82867844504939,127.58440609651825,125.74945505888125,0.3468551236749116,0.4063266318915182,0.4393820933566355,0.4862185978704337,20251218T152701_20251218T152837_T18NWL,2025-12-18 15:31:52,58.380443,92.0093579769206,True,0.3467534095858315,0.3381218957211683,0.1766226043420122,0.2685498620067851,0.2358366164519905,0.1629162689497567,0.2141612811411734,0.1892792002168835,0.1285759697311898,0.2250747348582453,0.2050604281188304,0.1422113150298984,5.191008798298342,6.702665890606646,8.404880613379664
2025-12-28,2025,12,28,2025-12,362,2025,52,2025-W52,True,True,True,True,98.26388888888889,2.83,14.440282685512368,65.3286219081272,193.4806007067138,0.6979151943462897,2.83,2.516666666666667,2.4459999999999997,2.3057142857142856,2.83,7.550000000000001,12.229999999999999,16.14,14.440282685512368,14.848729717607904,15.254131447586019,15.349600636720243,65.3286219081272,68.3496724218151,70.37150558074862,72.21551843727018,193.4806007067138,164.9384767928775,154.6371002601237,141.4965408193013,0.6979151943462897,0.6241267306313896,0.5821852582369897,0.5456068113946824,20251228T152701_20251228T152837_T18NWL,2025-12-28 15:31:52,27.237046,98.8325855184621,True,0.5608229997836471,0.6381181634916964,0.2854050603271282,0.3893920756791056,0.3832611342915971,0.2272068080258402,0.3594794464322255,0.3652524712044385,0.2065106653511487,0.3815939689236697,0.4188181811815811,0.2116853044943945,5.046155384304407,7.267739064962834,7.872494597639129
